Date : 2023-09-15 16:47:16
Directory : c:\Users\21H1 HNQA\Documents\mern_web\restaurants
Total : 277 files,  24082 codes, 632 comments, 1312 blanks, all 26026 lines

Languages
+----------------+------------+------------+------------+------------+------------+
| language       | files      | code       | comment    | blank      | total      |
| client\src\Components\User\scrollbar                                                                                          |          3 |         55 |          5 |         13 |         73 |
| client\src\Components\User\svg-color                                                                                          |          2 |         26 |          2 |          6 |         34 |
| client\src\Contexts                                                                                                           |          7 |        492 |         10 |         84 |        586 |
| client\src\GlobalStyles                                                                                                       |          2 |         14 |          0 |          5 |         19 |
| client\src\Pages                                                                                                              |         35 |      1,760 |        244 |        174 |      2,178 |
| client\src\Pages\Admin                                                                                                        |         16 |      1,246 |        203 |         94 |      1,543 |
| client\src\Pages\Admin\AdminDashboard                                                                                         |          2 |        196 |          2 |          4 |        202 |
| client\src\Pages\Admin\Auth                                                                                                   |          2 |        119 |          0 |          6 |        125 |
| client\src\Pages\Admin\Auth\AdminLogin                                                                                        |          2 |        119 |          0 |          6 |        125 |
| client\src\Pages\Admin\CategoryManage                                                                                         |          2 |        157 |          0 |         17 |        174 |
| client\src\Pages\Admin\Charts                                                                                                 |          2 |          7 |          0 |          2 |          9 |
| client\src\Pages\Admin\CustomerManage                                                                                         |          3 |        271 |          0 |         21 |        292 |
| client\src\Pages\Admin\EmployeeManage                                                                                         |          2 |        174 |          0 |         17 |        191 |
| client\src\Pages\Admin\ProductManage                                                                                          |          3 |        322 |        201 |         27 |        550 |
| client\src\Pages\Page404                                                                                                      |          2 |         56 |          3 |          8 |         67 |
| client\src\Pages\User                                                                                                         |         17 |        458 |         38 |         72 |        568 |
| client\src\Pages\User\Auth                                                                                                    |          4 |        239 |         13 |         36 |        288 |
| client\src\Pages\User\Auth\Login                                                                                              |          2 |        112 |          7 |         17 |        136 |
| client\src\Pages\User\Auth\Register                                                                                           |          2 |        127 |          6 |         19 |        152 |
| client\src\Pages\User\CartPages                                                                                               |          2 |         37 |          4 |          3 |         44 |
| client\src\Pages\User\DashboardAppPage                                                                                        |          2 |         20 |          3 |          8 |         31 |
| client\src\Pages\User\HomePage                                                                                                |          2 |         23 |          3 |          3 |         29 |
| client\src\Pages\User\OrderPage                                                                                               |          2 |          7 |          0 |          2 |          9 |
| client\src\Pages\User\ProductsPage                                                                                            |          3 |        100 |         11 |         17 |        128 |
| client\src\Pages\User\ProfilePage                                                                                             |          2 |         32 |          4 |          3 |         39 |
| client\src\Reducers                                                                                                           |         18 |        361 |          0 |         53 |        414 |
| client\src\Reducers\AuthReducer                                                                                               |          3 |         31 |          0 |          7 |         38 |
| client\src\Reducers\CartReducer                                                                                               |          3 |         44 |          0 |          7 |         51 |
| client\src\Reducers\CategoryReducer                                                                                           |          3 |         57 |          0 |          8 |         65 |
| client\src\Reducers\EmployeesReducer                                                                                          |          3 |         51 |          0 |          7 |         58 |
| client\src\Reducers\ProductsReducer                                                                                           |          3 |        110 |          0 |         15 |        125 |
| client\src\Reducers\UsersReducer                                                                                              |          3 |         68 |          0 |          9 |         77 |
| client\src\Service                                                                                                            |          7 |        177 |          2 |         22 |        201 |
| client\src\config                                                                                                             |          1 |         25 |          0 |          1 |         26 |
| client\src\hooks                                                                                                              |          8 |         71 |         16 |         36 |        123 |
| client\src\hooks (Files)                                                                                                      |          1 |         29 |          4 |         15 |         48 |
| client\src\hooks\context                                                                                                      |          7 |         42 |         12 |         21 |         75 |
| client\src\layouts                                                                                                            |         13 |      1,211 |         46 |        143 |      1,400 |
| client\src\layouts\admin                                                                                                      |          2 |        457 |         10 |         37 |        504 |
| client\src\layouts\admin (Files)                                                                                              |          1 |        210 |          4 |         13 |        227 |
| client\src\layouts\admin\header                                                                                               |          1 |        247 |          6 |         24 |        277 |
| client\src\layouts\dashboard                                                                                                  |          9 |        729 |         32 |         99 |        860 |
| client\src\layouts\dashboard (Files)                                                                                          |          2 |         37 |          4 |         11 |         52 |
| client\src\layouts\dashboard\header                                                                                           |          5 |        567 |         18 |         67 |        652 |
| client\src\layouts\dashboard\nav                                                                                              |          2 |        125 |         10 |         21 |        156 |
| client\src\layouts\simple                                                                                                     |          2 |         25 |          4 |          7 |         36 |
| client\src\routers                                                                                                            |          1 |         72 |          9 |          4 |         85 |
| client\src\section                                                                                                            |         56 |      2,928 |        113 |        240 |      3,281 |
| client\src\section\@dashboard                                                                                                 |         23 |      1,004 |         79 |        113 |      1,196 |
| client\src\section\@dashboard\cart                                                                                            |          2 |         28 |          3 |          5 |         36 |
| client\src\section\@dashboard\common                                                                                          |          2 |         15 |          2 |          4 |         21 |
| client\src\section\@dashboard\products                                                                                        |         15 |        706 |         33 |         85 |        824 |
| client\src\section\@dashboard\products (Files)                                                                                |          8 |        451 |         24 |         54 |        529 |
| client\src\section\@dashboard\products\productdetail                                                                          |          7 |        255 |          9 |         31 |        295 |
| client\src\section\@dashboard\profile                                                                                         |          4 |        255 |         41 |         19 |        315 |
| client\src\section\admin                                                                                                      |         10 |        780 |          3 |         48 |        831 |
| client\src\section\admin\dashboard                                                                                            |         10 |        780 |          3 |         48 |        831 |
| client\src\section\auth                                                                                                       |          4 |        313 |          6 |         20 |        339 |
| client\src\section\auth\LoginForm                                                                                             |          2 |        122 |          3 |         10 |        135 |
| client\src\section\auth\RegisterForm                                                                                          |          2 |        191 |          3 |         10 |        204 |
| client\src\section\home                                                                                                       |         19 |        831 |         25 |         59 |        915 |
| client\src\section\home\Main                                                                                                  |          2 |        198 |          1 |         12 |        211 |
| client\src\section\home\accordion                                                                                             |          4 |        126 |          6 |         11 |        143 |
| client\src\section\home\header                                                                                                |          4 |        259 |          5 |         14 |        278 |
| client\src\section\home\header (Files)                                                                                        |          2 |         92 |          3 |          8 |        103 |
| client\src\section\home\header\nav                                                                                            |          2 |        167 |          2 |          6 |        175 |
| client\src\section\home\info                                                                                                  |          3 |        118 |          5 |          9 |        132 |
| client\src\section\home\service                                                                                               |          4 |        102 |          7 |         10 |        119 |
| client\src\section\home\trusted                                                                                               |          2 |         28 |          1 |          3 |         32 |
| client\src\theme                                                                                                              |         16 |        581 |         31 |         62 |        674 |
| client\src\theme (Files)                                                                                                      |          6 |        342 |         20 |         38 |        400 |
| client\src\theme\overrides                                                                                                    |         10 |        239 |         11 |         24 |        274 |
| client\src\utils                                                                                                              |          4 |        130 |          9 |         41 |        180 |
| server                                                                                                                        |         34 |      4,513 |         12 |        213 |      4,738 |
| server (Files)                                                                                                                |          2 |      3,033 |          0 |          2 |      3,035 |
| server\src                                                                                                                    |         32 |      1,480 |         12 |        211 |      1,703 |
| server\src (Files)                                                                                                            |          2 |         33 |          5 |         10 |         48 |
| server\src\app                                                                                                                |         15 |      1,263 |          0 |        128 |      1,391 |
| server\src\app\controllers                                                                                                    |          8 |        894 |          0 |         98 |        992 |
| server\src\app\models                                                                                                         |          7 |        369 |          0 |         30 |        399 |
| server\src\config                                                                                                             |          3 |         34 |          0 |         11 |         45 |
| server\src\config\cashbinConfig                                                                                               |          1 |          8 |          0 |          5 |         13 |
| server\src\config\cloudinary                                                                                                  |          1 |          9 |          0 |          3 |         12 |
| server\src\config\database                                                                                                    |          1 |         17 |          0 |          3 |         20 |
| server\src\middleware                                                                                                         |          3 |         63 |          3 |         17 |         83 |
| server\src\routes                                                                                                             |          9 |         87 |          4 |         45 |        136 |
+-------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+-------------------------------------------------------------------------------------------------------------------------------+----------------+------------+------------+------------+------------+
| filename                                                                                                                      | language       | code       | comment    | blank      | total      |
+-------------------------------------------------------------------------------------------------------------------------------+----------------+------------+------------+------------+------------+
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\README.md                                                                   | Markdown       |          2 |          0 |          1 |          3 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\.eslintrc.cjs                                                        | JavaScript     |         20 |          0 |          1 |         21 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\README.md                                                            | Markdown       |          5 |          0 |          4 |          9 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\index.html                                                           | HTML           |         25 |          0 |          1 |         26 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\package-lock.json                                                    | JSON           |     10,101 |          0 |          1 |     10,102 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\package.json                                                         | JSON           |         56 |          0 |          1 |         57 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\ic_flag_de.svg                                   | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\ic_flag_en.svg                                   | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\ic_flag_fr.svg                                   | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\ic_notification_chat.svg                         | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\ic_notification_mail.svg                         | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\ic_notification_package.svg                      | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\ic_notification_shipping.svg                     | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\navbar\ic_analytics.svg                          | XML            |          8 |          0 |          1 |          9 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\navbar\ic_cart.svg                               | XML            |          7 |          0 |          1 |          8 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\navbar\ic_disabled.svg                           | XML            |          4 |          0 |          1 |          5 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\navbar\ic_lock.svg                               | XML            |          4 |          0 |          1 |          5 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\navbar\ic_product.svg                            | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\navbar\ic_user.svg                               | XML            |          4 |          0 |          1 |          5 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\product\ic_check.svg                             | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\service\ic_composable.svg                        | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\service\ic_developer.svg                         | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\service\ic_freeSupport.svg                       | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\service\ic_lightDark.svg                         | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\service\ic_theme.svg                             | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\service\ic_update.svg                            | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\icons\shape-avatar.svg                                 | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\illustrations\illustration_404.svg                     | XML            |         40 |          0 |          1 |         41 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\images\chooseFile.svg                                  | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\logo.svg                                               | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\assets\placeholder.svg                                        | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\index.html                                                    | HTML           |         25 |          4 |          9 |         38 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\manifest.json                                                 | JSON           |         20 |          0 |          1 |         21 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\public\vite.svg                                                      | XML            |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\.prettierrc                                                      | JSON           |          6 |          0 |          0 |          6 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\App.jsx                                                          | JavaScript JSX |         40 |          6 |          3 |         49 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\DataTable\DataTable.jsx                         | JavaScript JSX |         20 |          0 |          3 |         23 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\DataTable\index.jsx                             | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\ListItem\ListItem.jsx                           | JavaScript JSX |        103 |          0 |          5 |        108 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\Title\Title.jsx                                 | JavaScript JSX |         13 |          0 |          3 |         16 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\Title\index.jsx                                 | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\chart\chart.jsx                                 | JavaScript JSX |          3 |          0 |          2 |          5 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\chartsVisit\index.jsx                           | JavaScript JSX |          4 |          1 |          5 |         10 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\chartsVisit\styles.jsx                          | JavaScript JSX |         51 |          5 |          6 |         62 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\chartsVisit\useChart.jsx                        | JavaScript JSX |        162 |         23 |         23 |        208 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\Admin\severity-pill\severity-pill.jsx                 | JavaScript JSX |         52 |          0 |          7 |         59 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\FormDialog\FormDialogCategory.jsx                     | JavaScript JSX |         69 |          0 |          7 |         76 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\FormDialog\FormDialogCustomer.jsx                     | JavaScript JSX |         76 |          0 |          7 |         83 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\FormDialog\FormDialogDishes.jsx                       | JavaScript JSX |        123 |         23 |         10 |        156 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\FormDialog\FormDialogEmployee.jsx                     | JavaScript JSX |        104 |          0 |          7 |        111 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\color-utils\ColorMultiPicker.jsx                 | JavaScript JSX |         36 |          3 |          5 |         44 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\color-utils\ColorPreview.jsx                     | JavaScript JSX |         31 |          2 |          7 |         40 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\color-utils\ColorSinglePicker.jsx                | JavaScript JSX |         29 |          3 |          6 |         38 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\color-utils\Icon.jsx                             | JavaScript JSX |         68 |          3 |          7 |         78 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\color-utils\index.jsx                            | JavaScript JSX |          3 |          0 |          1 |          4 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\iconify\Iconify.jsx                              | JavaScript JSX |         13 |          3 |          5 |         21 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\iconify\index.jsx                                | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\label\Label.jsx                                  | JavaScript JSX |         40 |          3 |          9 |         52 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\label\index.jsx                                  | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\label\styles.jsx                                 | JavaScript JSX |         58 |          7 |          9 |         74 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\logo\Logo.jsx                                    | JavaScript JSX |         46 |          0 |          6 |         52 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\logo\index.jsx                                   | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\nav-section\NavSection.jsx                       | JavaScript JSX |         41 |          4 |         10 |         55 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\nav-section\index.jsx                            | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\nav-section\styles.jsx                           | JavaScript JSX |         18 |          2 |          4 |         24 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\scroll-to-top\ScrollToTop.jsx                    | JavaScript JSX |          9 |          1 |          5 |         15 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\scroll-to-top\index.jsx                          | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\scrollbar\Scrollbar.jsx                          | JavaScript JSX |         27 |          3 |          8 |         38 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\scrollbar\index.jsx                              | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\scrollbar\styles.jsx                             | JavaScript JSX |         27 |          2 |          4 |         33 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\svg-color\SvgColor.jsx                           | JavaScript JSX |         25 |          2 |          5 |         32 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Components\User\svg-color\index.jsx                              | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\AuthContext.jsx                                         | JavaScript JSX |         92 |          0 |         15 |        107 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\CartContext.jsx                                         | JavaScript JSX |         50 |          0 |          9 |         59 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\CategoryContext.jsx                                     | JavaScript JSX |         63 |         10 |         13 |         86 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\CommonContext.jsx                                       | JavaScript JSX |         19 |          0 |          7 |         26 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\EmployeesContext.jsx                                    | JavaScript JSX |         58 |          0 |         11 |         69 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\ProductsContext.jsx                                     | JavaScript JSX |        126 |          0 |         14 |        140 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\UsersContext.jsx                                        | JavaScript JSX |         84 |          0 |         15 |         99 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\GlobalStyles\GlobalStyles.css                                    | CSS            |          9 |          0 |          2 |         11 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\GlobalStyles\GlobalStyles.jsx                                    | JavaScript JSX |          5 |          0 |          3 |          8 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\AdminDashboard\AdminDashboard.jsx                    | JavaScript JSX |        195 |          2 |          3 |        200 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\AdminDashboard\index.jsx                             | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\Auth\AdminLogin\AdminLogin.jsx                       | JavaScript JSX |        118 |          0 |          6 |        124 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\Auth\AdminLogin\index.jsx                            | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CategoryManage\CategoryManage.jsx                    | JavaScript JSX |        156 |          0 |         17 |        173 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CategoryManage\index.jsx                             | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\Charts\Charts.jsx                                    | JavaScript JSX |          6 |          0 |          2 |          8 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\Charts\index.jsx                                     | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CustomerManage\CustomerDetail.jsx                    | JavaScript JSX |        107 |          0 |          4 |        111 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CustomerManage\CustomerManage.jsx                    | JavaScript JSX |        163 |          0 |         17 |        180 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CustomerManage\index.jsx                             | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\EmployeeManage\EmployeeManage.jsx                    | JavaScript JSX |        173 |          0 |         17 |        190 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\EmployeeManage\index.jsx                             | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\ProductManage\ProductForm.jsx                        | JavaScript JSX |        168 |        201 |         10 |        379 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\ProductManage\ProductManage.jsx                      | JavaScript JSX |        152 |          0 |         17 |        169 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\ProductManage\index.jsx                              | JavaScript JSX |          2 |          0 |          0 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Page404\Page404.jsx                                        | JavaScript JSX |         55 |          3 |          8 |         66 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Page404\index.jsx                                          | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\Auth\Login\Login.jsx                                  | JavaScript JSX |        111 |          7 |         17 |        135 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\Auth\Login\index.jsx                                  | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\Auth\Register\Register.jsx                            | JavaScript JSX |        126 |          6 |         19 |        151 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\Auth\Register\index.jsx                               | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\CartPages\CartPage.jsx                                | JavaScript JSX |         36 |          4 |          3 |         43 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\CartPages\index.jsx                                   | JavaScript JSX |          1 |          0 |          0 |          1 |
